,weight
2632,447416.4579860637
2633,11292474.03395299
2634,35913468.05905926
2635,8867162.588641042
2636,4923423.904774238
2637,6513884.884532368
2638,186134714.43677893
2639,17769.345300381
2640,104999.79293442408
2641,3.492728516118072
2642,41698615.07077622
2643,384325.4670268109
2644,10475.003949388516
2645,60754.050500210185
2646,2093223.8959422745
2647,3069.9613983565355
2648,5521.019796762963
2649,51118.23215180985
2650,335948.10080891487
2651,6884785.3707149895
2652,590042.6053452317
2653,72634.673669189
2654,76487.65645368655
2655,38729272.24494231
2656,40319.840692252066
2657,3554660.319830769
2658,1162184160.6467748
2659,17268880.268504
2660,858159175.2995381
2661,1731325165.935875
2662,24413641.782964725
2663,333768.33267545595
2664,5584075788.458045
2665,33260.413577390165
2666,31727688.766821217
2667,271809.924943124
2668,41779438.95337466
2669,69364.44982628731
2670,477633391.95477307
2671,218709.57689574113
2672,4.101052324838537e+25
2673,10150278.570363835
2674,48.172404219541896
2675,4156.586041824359
2676,326970.1571857566
2677,409305240.6598593
2678,7253046.491711599
2679,4162.760052733827
2680,78728606.61595751
2681,2572413.457842129
2682,19916702.686998304
2683,3680731873.9332905
2684,19646132.59242166
2685,4031.663864811376
2686,19251045.000571247
2687,341551.449644032
2688,3106.590124582748
2689,508074.6003941688
2690,90627.1605506197
2691,520500.09541374503
2692,4392475.18569143
2693,38553476.58928875
2694,211601780.10933372
2695,35643813715.91846
2696,414281.57072116167
2697,354847.0404205937
2698,34876302.515173994
2699,237041037.23800957
2700,34064158.30098468
2701,4739879.99606888
2702,10295.648557986318
2703,48961.31577520499
2704,160462432.3534037
2705,118687328.01138438
2706,176882831.46192926
2707,131818.17919913577
2708,33227997.595682517
2709,674768099.801257
2710,605562255.3096114
2711,121239582.40383516
2712,26857.160645279295
2713,52017.19325832774
2714,4988397.092576119
2715,824671.7863058203
2716,56087.669515007605
2717,44248.33818433619
2718,37182.95807488422
2719,440282.2282740303
2720,2016.466321631779
2721,215205.54564864043
2722,11351.357991393621
2723,908877.890844227
2724,14244.952393753265
2725,3444777.838935762
2726,2241.991801013462
2727,43.6238236932312
2728,1771100.3044869187
2729,14031.94453191763
2730,1790052.9654133103
2731,981674.60052967
2732,3196910545.137131
2733,38.16549782078832
2734,1723281.715424995
2735,68005178.76409039
2736,177.00333270092773
2737,243661.1771299832
2738,4702488.290070649
2739,287.3038021408487
2740,121442404.9060431
2741,254116906.6405936
2742,24705.01278605387
2743,1270004.0171452456
2744,3671384.89561876
2745,751.975080835349
2746,2966.394066384044
2747,161761633109.10257
2748,228809.96618793948
2749,116.57240248363745
2750,57738697.109165825
2751,97663445.92261915
2752,8000.356133930478
2753,8019208.190192588
2754,1083685.1020799961
2755,1035168.2134772394
2756,5209.29749264401
2757,178500.90821544643
2758,523.0750475729866
2759,54110567.871531904
2760,114743875.53819582
2761,367.09132831101056
2762,463298.3883903481
2763,416091.4185551716
2764,10097406.827147532
2765,1173409.5745938825
2766,2297067.3464864157
2767,45860.443227729105
2768,11489393224.300188
2769,5055228.010124173
2770,735.5559037238644
2771,2392.3191229020863
2772,2310286.6405250854
2773,1397776834.5931401
2774,219565.03307764942
2775,61253767.76225592
2776,6704.251873548211
2777,2549.881268991516
2778,138348565.66849875
2779,127742.458059875
2780,14014.20407303005
2781,9419972.374536375
2782,2032724996.3380551
2783,49022944.69217085
2784,70928068.77875842
2785,837498.5880854509
2786,263270.7833133163
2787,287717.99120388273
2788,22961.850951889104
2789,3593757.490762286
2790,13362.67975855031
2791,28.64396475467442
2792,3302287.203902578
2793,3199.779930878331
2794,322.3579838197152
2795,21298206363.326473
2796,259617.73510646744
2797,49024.83725317738
2798,1485691.5873094313
2799,2499.338819670179
2800,4420749.952458365
2801,620.6238521206569
2802,1428296.961011368
2803,251.38711165389782
2804,3838212.3422149327
2805,3483765.270862697
2806,677658373.8093812
2807,39.377858399617104
2808,13065242.51554867
2809,7724781.257450678
2810,11781.15399574786
2811,900647.7266283127
2812,3446085.5724303992
2813,22414.682314434514
2814,10545.934153292576
2815,60269082.4301128
2816,2526.5462175189477
2817,4.939776694992254
2818,11065.720805451376
2819,343127.6806804453
2820,46727.44125489052
2821,195.69656392213483
2822,6368626.321535804
2823,4851047.618310686
2824,61.161237758175474
2825,824291.4320748919
2826,10892151.406223247
2827,4521331427.005469
2828,427051.3468644756
2829,247.75596798602737
2830,8409294.296653138
2831,90297004.23600934
2832,23969745.564674344
2833,12929.412198483857
2834,31535.155546250953
2835,1395154.6832127895
2836,91535.51591004715
2837,107969584.28270276
2838,148354462.20681757
2839,517660.0692037759
2840,5315.619053217362
2841,3970111485.511186
2842,3.9243177447250748
2843,2211992.942495305
2844,40526.306583409154
2845,168306.53930300171
2846,29835938.17980032
2847,180604.39480566798
2848,998132650.0944248
2849,72227.56354487651
2850,6885262091.883133
2851,588956.3715209917
2852,112061.40662409943
2853,945524.0982868923
2854,90569272.78645393
2855,2649011.7979742805
2856,29904780.558077335
2857,415987.7284955388
2858,17042830.71603093
2859,392524.0234780072
2860,10807968.643446371
2861,182932.5833825642
2862,211910.5852135742
2863,346754.3988819532
2864,4.5763263082395165
2865,582000.2452572235
2866,218665052657.255
2867,200404.60991031665
2868,10704.35766308224
2869,4424984.881134845
2870,7117.998115547552
2871,2100986333.0185254
2872,611.9505725992933
2873,174644.07923709304
2874,3505623.087024674
2875,140282.756484869
2876,158458031.34001324
2877,11344.777648085856
2878,3.875606988682645
2879,3971742.263042139
2880,188718.17866298903
2881,1495738.7640430345
2882,157071879.60094023
2883,5992640.431728638
2884,27500.746065694213
2885,224439.83843813528
2886,2070791665.0121303
2887,73826.10344030875
2888,420966.39306807227
2889,269209366.3578997
2890,139694.1821893929
2891,49510891.8030076
2892,504.0492250365501
2893,2326.4150518240285
2894,23193.64473494945
2895,2139223.4325182573
2896,7745221.259369937
2897,44046922418123.4
2898,11234294.144871341
2899,86299731.72860414
2900,23781332278.224903
2901,5677.807954775932
2902,6130957892.78862
2903,7404619010.296205
2904,80115.0826443194
2905,230940304.02585277
2906,152534.8625655907
2907,570786.0617654099
2908,156735.57840784866
2909,1477746.6906537346
2910,354378.35474598693
2911,5399139.409136565
2912,352132.0845021781
2913,25567.37078017615
2914,87.95499399086009
2915,43.99392557682166
2916,319876.7999331398
2917,3138900.379567983
2918,842427.5081380768
2919,30454.485216609904
2920,857051.1943638888
2921,63805549.845519386
2922,828636.3461406045
2923,335425169.82546407
2924,36335913.254386865
2925,83461.68092850292
2926,3187704.624793682
2927,5369.024562187803
2928,694744981.2117581
2929,2488860.9716579965
2930,153345.42534566947
2931,28983.776736921674
2932,1116602391186.9998
2933,13469.793218200435
2934,153958.5423463882
2935,16511957.21334105
2936,3292311.209502772
2937,2.815250022549798
2938,200208.81013145117
2939,26692.011781206984
2940,88499.96375802053
2941,479.6543298017251
2942,30455.403892076512
2943,672157.5090274223
2944,361572925.8625691
2945,5796556.176469967
2946,48866.01082230541
2947,25005128.068103604
2948,205129015.9271318
2949,131682322.49358024
2950,74468539.73594244
2951,7571791.818904315
2952,92804730.60891938
2953,2214214.1848794217
2954,7551.899484415753
2955,6780656.743718442
2956,3735.2366888769707
2957,354585.46310284163
2958,30407849.183852077
2959,63299800.250775054
2960,268135861.44662926
2961,275234.1789411644
2962,90865605.10382763
2963,7008190.75679777
2964,2874637.68531896
2965,99409.86262949555
2966,70804871.5542913
2967,48931328.819645025
2968,19158599.49132702
2969,2903682.7890541903
2970,329221.4391556792
2971,23242.415130559802
2972,171426.08812481217
2973,443010.1282189585
2974,101112.04953663488
2975,28572.176567825616
2976,301941.96130473696
2977,8444.95591478187
2978,766.9341344817934
2979,673216254.1834272
2980,69768687.78653836
2981,196907.59592710008
2982,40769025.51852023
2983,18929571.75024856
2984,127109436.35633071
2985,1014183.5115959429
2986,639012.5695128152
2987,2596893.33200682
2988,10396.14041051164
2989,237639.73133542226
2990,20285.796022124894
2991,36899988.35953867
2992,3184875.9495723424
2993,3536.9351476240736
2994,86783.36105084297
2995,16068.014939928078
2996,386.9759505716884
2997,31341.885323103714
2998,6491779.887017395
2999,4013.997815786977
3000,58589.51892273493
3001,38446543.16746235
3002,250360.42835119896
3003,914183.1033255127
3004,19523.0521376452
3005,17537.400834832715
3006,101027.94523615205
3007,34390389.875584915
3008,120.17434434794434
3009,5589707.47208531
3010,1718.422146055321
3011,13.201153323551301
3012,992098.4395009124
3013,720.1227537654171
3014,95190693205.2385
3015,7127.06669468946
3016,360366.17289653525
3017,21074.162977780576
3018,8925.279319834453
3019,161.4364371710334
3020,45343.28774112953
3021,62547.74256692847
3022,166895142.35916817
3023,1070293.7227066213
3024,173132.26389332165
3025,766143.8601649684
3026,211233.47434242116
3027,69224322.86237238
3028,857527.8896266583
3029,91369.85912824376
3030,14773.55647513051
3031,1974483.2094392804
3032,311471260.2073633
3033,3925721.160065873
3034,263492.5862270724
3035,1936569851.0533836
3036,13845581.680412823
3037,13678.436167185047
3038,70155.3100954956
3039,31834.774040511846
3040,146438.80526828906
3041,6429274.029729499
3042,2513401.130688223
3043,212710.3164147376
3044,6646804.495594389
3045,532631.2750783701
3046,4020917.1503773103
3047,570524.9968846324
3048,1784886.8757876358
3049,1058587.0421278737
3050,672583.2728819981
3051,178140.30451543647
3052,339866674.7283693
3053,1251809.6144687028
3054,206100.7090933091
3055,248227.0511735962
3056,2084365488.568272
3057,37451.245259556956
3058,252727.22338143163
3059,26945666.758854248
3060,777649.48378062
3061,8097.853079251039
3062,728060.0227204857
3063,4221774.669069073
3064,10722.957750727246
3065,35256.368330264886
3066,98987.13702660029
3067,147853211.45642608
3068,3934125.2327007228
3069,107927.39797720726
3070,502.89264889071165
3071,55907.2622129603
3072,798917.2549291062
3073,10138940.306499926
3074,36667730.19884635
3075,1784644816.0998166
3076,377612216.84633297
3077,24478.14971841812
3078,3154554.1802972807
3079,38495097.89886224
3080,78463459.36982702
3081,2297509059.752748
3082,2171.8450983392354
3083,294331827.0492852
3084,9500.904247941267
3085,1394321.9757912604
3086,1365379.887439988
3087,292032.26618403266
3088,421.2166577057205
3089,689210.0034836032
3090,1028.8166805295891
3091,20840.68245806418
3092,396501.61312202597
3093,3241.9438940160844
3094,573547.4723603603
3095,894442.4600003202
3096,5998.9025337728235
3097,592479.8017975512
3098,1225.0668900104768
3099,1041855.4868240462
3100,41718.886160876646
3101,213727961.79806927
3102,485872.91530709947
3103,1643.7919890537676
3104,140787.14597954883
3105,49576.59293681377
3106,488.79000504617403
3107,51019.37304063852
3108,58030656.33501079
3109,224810050.07090047
3110,115576.88785831722
3111,19098.42828639049
3112,5572152.074360877
3113,92.41760321382715
3114,5347.697478970957
3115,9083355.028420046
3116,563.9752184403112
3117,2004.647035785203
3118,37692.730043468095
3119,19609533.558794823
3120,1824.0377879493462
3121,859670.0529230312
3122,1458968.823981212
3123,5819.8603821530505
3124,6517046.141643279
3125,1860824.0726717422
3126,7490815130.671631
3127,5690020.93713238
3128,2723282.9258412383
3129,5654917.073155421
3130,143689142.91329977
3131,3770465.9447725974
3132,42759334.49881642
3133,483761333.0807156
3134,198.6204999111488
3135,43119.97298476516
3136,1245.552169000176
3137,12050.014709437984
3138,985382.6982675962
3139,437531.5204478458
3140,24189.321813499268
3141,177138.64290580843
3142,345107.6154282723
3143,46052.20815080902
3144,86.90670058534589
3145,373956.6615084234
3146,1289527128.3860438
3147,146571.54126746085
3148,30287.836066437096
3149,47774111.01888162
3150,1102684.983299536
3151,63.123328424473954
3152,64599.89565822399
3153,100729253.48235439
3154,8482588.175960327
3155,15416749.16968308
3156,1285479753.447645
3157,774649.0641499574
3158,696813887.7331456
3159,59473.57045893038
3160,1342637.3790526967
3161,108775.74910529672
3162,1255.7234285886364
3163,10942667.958510524
3164,60282.848535091616
3165,1461.2288549111115
3166,1457359.5804241942
3167,62537706.16418607
3168,216361.40493524156
3169,100718963.9076996
3170,6551140.379589484
3171,871685586.2603458
3172,387019.7921602964
3173,5287.557525602117
3174,2743198893.3117385
3175,2410323.6834571953
3176,39349.761246222624
3177,962.679469201074
3178,2229556.8826094163
3179,2671933.016655936
3180,1580.3987878964601
3181,1672007.5276340765
3182,77274190484.66887
3183,399675.6558056654
3184,343.88729164770353
3185,1689518.620232869
3186,37151328.61445533
3187,44625.56528082836
3188,1217083.1145932963
3189,1358.0902489964978
3190,1086660.5101222259
3191,1612181942.870769
3192,48221011712.22137
3193,9386.900624755926
3194,333823.9562296054
3195,4576.571950631962
3196,3882148375.7864814
3197,3039603.309950348
3198,706059.6143713668
3199,108708217764.83469
3200,3420291274.941535
3201,12565808.471765181
3202,2194095975.743729
3203,340825099.03202814
3204,12554.760573848982
3205,566284407.3748463
3206,174.24418406729845
3207,664054905.0348213
3208,33975.579412597224
3209,1591.5134813587822
3210,119220676.453746
3211,3021.299905592024
3212,405285.39173269924
3213,288156.4527390045
3214,778192762.2662004
3215,7161.31875425485
3216,68.23846099488964
3217,112.90550772852863
3218,114821359273.74329
3219,543803.8926898718
3220,11444.36706917613
3221,70.37375538788454
3222,1190252.8295478737
3223,986374.8682487127
3224,129685041.68748207
3225,713251.8168484381
3226,100125.93508043684
3227,2586035211526.803
3228,293859587.46272665
3229,145242.77271179887
3230,1047456.9394843923
3231,119883.93938979313
3232,1962963.7024256084
3233,2995.408278357192
3234,68041.3976013539
3235,1123346.7029821195
3236,2203.054680124414
3237,135.8790136842772
3238,22035404.23058631
3239,370.03428248002115
3240,23846.71373610277
3241,56318819322.74478
3242,431560.6553371093
3243,551910.6149582124
3244,10199.178099797773
3245,18365871.745384675
3246,14061.258331601619
3247,24003503.46463939
3248,286362489.63451123
3249,1883740.5929711873
3250,41495.055523573996
3251,27570760159.307785
3252,682700.0903564119
3253,80749.16901414756
3254,100877666.76555215
3255,11080858.332958387
3256,133.29584063612378
3257,243251.48791347793
3258,176089161.16887966
3259,992813.1998426723
3260,68207.9916172523
3261,453579.51280211983
3262,21193.294117967936
3263,34496.060716246204
3264,171647594.1870165
3265,302084.0056939762
3266,854241.2042597507
3267,51654.54540971087
3268,10546.862654730487
3269,7070914.575570262
3270,8113.616188762136
3271,189276613.15324807
3272,265760426.59126836
3273,2992298.8390536373
3274,4690603.889085623
3275,169083.07290496636
3276,215175.60181378678
3277,1024926.7539247697
3278,1676.4137001010968
3279,180597.76783226343
3280,131967.1469115292
3281,22091.195595796904
3282,1100571.1226804655
3283,2728803.352523676
3284,10986.723579131783
3285,1280592.3937700724
3286,21211350.76186206
3287,16048528.079632105
3288,33.2939083693864
3289,6209247.455406864
3290,43631213.5276339
3291,3233.3258197163796
3292,30962984.851237457
3293,4715.336316531132
3294,357975.349528475
3295,1708916.5925127685
3296,99609.41091593442
3297,1145652.0840486938
3298,7741.564802243686
3299,282886.94119909185
3300,20873.99799440141
3301,246758.92666047905
3302,3703828.2905956684
3303,181588686.4960823
3304,18909696.33396694
3305,554196.0016217841
3306,4158257.2459058547
3307,956721.6269621577
3308,3929787.818477775
3309,11.021413242644096
3310,1097250094.236503
3311,7731160.496492838
3312,7800116.547111374
3313,26663.274156318217
3314,18772854.46322541
3315,1039353.4475399291
3316,5763406.978339275
3317,5421.817522416871
3318,2273806.667237346
3319,34777282.25243596
3320,22817.31309232155
3321,123846.75786584817
3322,43596.76252117866
3323,163459181.5637931
3324,211100.99113853922
3325,3021501.6342573464
3326,958.8030244750075
3327,26577.317391449575
3328,3949.151296638396
3329,17554825.370461628
3330,562831.696080473
3331,50488.897622915116
3332,543865.2563095837
3333,699130.3986923095
3334,5990.944655868036
3335,70616792.54109925
3336,27211.345188749638
3337,187803.8139586696
3338,233091504.5739077
3339,4527944.400286888
3340,722269.463507458
3341,3908113.3672282267
3342,106658734.43937364
3343,852363900.5940609
3344,557.1777522216759
3345,1623977585.9322798
3346,312136.17868981126
3347,37439.65824177292
3348,1370642.6440631286
3349,12953.144265875859
3350,67128958.59662513
3351,250466344.92617536
3352,353000.3991365321
3353,84560.44137424279
3354,62682898.81869074
3355,5017819.862969932
3356,959134.9120487374
3357,674712.1522626207
3358,7236491.8035558965
3359,19427.06289996289
3360,603311.6880427441
3361,3652.033389777904
3362,1064872.9753575048
3363,154894044.44864604
3364,178612.55437690817
3365,25631827.718512155
3366,317.3449298883942
3367,6478851.750762197
3368,271513303.1864624
3369,264742667.5493411
3370,65074.583666654136
3371,50451304.58855183
3372,28.27146630380013
3373,12356260.976585913
3374,15426484363.249863
3375,1005022.3942387209
3376,3219819.0684140148
3377,72693363.90705135
3378,2324923.874533678
3379,41825.51451485036
3380,6614529.807804637
3381,2190488.2347906367
3382,34500.40223593851
3383,41.01000754556407
3384,20997455.961276874
3385,15075247355.528797
3386,2710.8143261957957
3387,88021.58722362846
3388,1275741.4256757647
3389,76014.4618146001
3390,8282.495936342224
3391,931018226.15117
3392,51336.492749890975
3393,7081825849.098087
3394,1738.508952739834
3395,835498.659824742
3396,17490498.47141706
3397,4848.790540633678
3398,184091.54423440775
3399,29109.361804442633
3400,15893.790113777286
3401,1345459.3169834465
3402,501897034.5329557
3403,265041.2463236424
3404,4936613.985500613
3405,1121.3881954978585
3406,6132.269197970426
3407,1676170.8923488725
3408,1121367596.6342514
3409,1518379.9740123376
3410,517228062.4034284
3411,373768722095.36346
3412,1184617.147757883
3413,58241.795450313584
3414,30281.741192256268
3415,253394.99822072109
3416,47043.65905379294
3417,47516.45868619325
3418,17380841.502371967
3419,347212.6860918792
3420,87143.59262928822
3421,5737.071068635906
3422,11488.202561663533
3423,38475431.19213407
3424,70262900.29731189
3425,13148376.463142585
3426,26464004363.719837
3427,125111.74301703328
3428,3916900.097575035
3429,590579083.4964124
3430,3419071.7102581086
3431,15147638.810727198
3432,16175.370873246171
3433,51725.892553409314
3434,897907.7082692734
3435,432763.29786762333
3436,2790768.763625094
3437,440805.4603785094
3438,586668.8389935982
3439,59567635.323186204
3440,49261863.957685836
3441,240930.99723359194
3442,74762.71424558132
3443,878576.278219361
3444,139.5638134454333
3445,19556937985.772953
3446,29053620.00978125
3447,98897.66769498381
3448,402990243309.816
3449,219846.23422426422
3450,7069173.31768737
3451,384.8429561148305
3452,762251.7269262933
3453,177977601.19534802
3454,228477.23571419725
3455,752.4962965379805
3456,3078124.4241307112
3457,84197.57932126128
3458,77636909.55599506
3459,11748568.905069984
3460,10544.18421385603
3461,175843061.6364372
3462,776163.6184862453
3463,1031765.3904219961
3464,15899330.8371575
3465,8635418.669393811
3466,246769.418902171
3467,16816.18418419869
3468,1429092.5390349852
3469,1841596.9779933349
3470,1548628.1877966204
3471,665387.7508589323
3472,1762662.544942175
3473,7531.385326399438
3474,14653763417.932205
3475,105.80217343358359
3476,268774.9397374464
3477,10596.420237429262
3478,18609538.788745202
3479,9747558.503950404
3480,4030676.5832470893
3481,6689.0908922347
3482,2057.686945462493
3483,1870261.6184721102
3484,510272.6619611478
3485,783.1826022439618
3486,43117.59300212021
3487,52697.122304370685
3488,152420.35394659682
3489,89128327.49650158
3490,400.99801582658415
3491,40026268.6278073
3492,148284.39089775292
3493,4172.94122514779
3494,826973958.6024475
3495,91878204.22317287
3496,3095148562.3648605
3497,1288.2385786939305
3498,137121.53494804446
3499,7009.065446752279
3500,112480.27485144376
3501,223243202.3977701
3502,5203.807435981106
3503,127114.22090343793
3504,1556597.493039336
3505,129075.11882573119
3506,15979.626674420284
3507,362944.774167607
3508,8335.575699199384
3509,17923.690699146304
3510,267245673.93344778
3511,81312.9638072701
3512,16297.694757569168
3513,64060085.028795175
3514,454184.1351186296
3515,109829783.39431404
3516,1253578662345.7
3517,3110984251.2637362
3518,234773.59204166324
3519,53147012.06887029
3520,241000425.5839958
3521,970105.2967235243
3522,46728.85225845308
3523,6813.676462554751
3524,2660208.249062837
3525,928.5032319102775
3526,752583.6197760343
3527,1.1288239716094928
3528,15568917119.608633
3529,12207.82546362129
3530,181220062.7430009
3531,3047346.9414402293
3532,933335.8766839004
3533,438405066.54125804
3534,305052.08310465905
3535,94190.49186404404
3536,4641567.61238556
3537,106583.98027821963
3538,3290.604494526868
3539,8877498.262559263
3540,729446.372766339
3541,2474074.8716013962
3542,70029.30049901124
3543,40248114.753922425
3544,533758.1010463925
3545,13279864848894.688
3546,10283.523672653342
3547,461637.7917180596
3548,14989612.310203966
3549,351998.34329994593
3550,105022.9948481006
3551,3424126.207693449
3552,16237158343.414658
3553,1247380.6518872927
3554,1758392.230657383
3555,9082.201985052865
3556,191802.0127132858
3557,6845049.240476984
3558,2534011.7303285757
3559,796600.1834351976
3560,16330545.912232634
3561,3653358.2464972017
3562,53463933.37434324
3563,19909.75426600553
3564,816413.7340908302
3565,2067.012781611031
3566,70539.24309658339
3567,560684.4185215648
3568,80960674.58626123
3569,84593.4265214475
3570,117706.08661857981
3571,19313.560815666508
3572,33291572.690850724
3573,1431913765.8410468
3574,16682225.62737952
3575,817343.3691818061
3576,3589683840.6617246
3577,100001.23987454998
3578,301713.2710956256
3579,1391955.8611283805
3580,9443.486993743316
3581,6188.738171154596
3582,6357.497121490151
3583,986560.7276766447
3584,175.4091771473653
3585,5765101.625885624
3586,244.6531500805018
3587,13461414.968916807
3588,131900.71049976043
3589,25048.32013716358
3590,12168947.16411438
3591,33902.939775501036
3592,7522.186887494585
3593,2157.3064692927833
3594,4624756.398069539
3595,774778.6468156895
3596,131749.97587256334
3597,44454.1708451243
3598,10702956524.355896
3599,76810.08740451462
3600,42263980.58051007
3601,3379612226493.841
3602,55328.666858009725
3603,1158325.514979435
3604,600148.014605542
3605,12542.856255338771
3606,426983108.3478034
3607,12174371.279218923
3608,17831848.466038823
3609,5594504.0200458495
3610,138620.7734623331
3611,3136465.2301505455
3612,20237.774876659416
3613,79534171.62222746
3614,1490.0228240512242
3615,1126781.675647126
3616,29035797.54101152
3617,323615425.37543267
3618,2286206646.0938945
3619,108250573.29511991
3620,1556.8564589381122
3621,168280.93051745658
3622,99429.41517909858
3623,1871563.8786473498
3624,4212.402030424883
3625,5465991.210699297
3626,30924498.180243224
3627,70354.48716127062
3628,12737618.283122232
3629,1837236.1498664387
3630,13359.62074819114
3631,3281.6925321659937
3632,1702.5840828196503
3633,1679.6234285509013
3634,8114065.692209529
3635,234285.53920562347
3636,6539553.938608213
3637,328645.5204591894
3638,13537282.245383771
3639,388700.09217248973
3640,19256.61701878431
3641,59583357.4316047
3642,83823.29789743319
3643,208501.03362192435
3644,268729.92362981074
3645,304634.3965685487
3646,6097243.39711201
3647,44108.748015272045
3648,28004.917040341832
3649,15310.298191928023
3650,23278.71176009944
3651,20461831.31717908
3652,204323399.997345
3653,155470.6319547825
3654,543.3316833726533
3655,11354167.31560407
3656,4026.441564816501
3657,1653114742.724908
3658,258.9141860021992
3659,2256399.014374484
3660,595980.3115301037
3661,65806420.970712
3662,17112020.410791423
3663,96568978.87696537
3664,34101.16817559853
3665,116337724297.22514
3666,106504271.98400892
3667,75580.86922286564
3668,2812748.232658268
3669,2545.572617907139
3670,1782626.5842066936
3671,49627.024674784676
3672,204565.87127819422
3673,37681.83525059512
3674,3650.4028600602537
3675,63309.188785069324
3676,218684.3033007546
3677,184661667.52236852
3678,837217.7893941768
3679,195957.71378817523
3680,598794.6414816175
3681,234115219.01430896
3682,89452.50225147569
3683,11439.665040260046
3684,35014061.91272288
3685,15911203.141705092
3686,11849097990.217756
3687,864933.7408082709
3688,4110.260734049567
3689,562295793.0577303
3690,8002485.904829389
3691,14180878.709541589
3692,253482.27213532283
3693,17120.8402228226
3694,285392.4451846922
3695,1715148.757660258
3696,347092163424.05084
3697,20933.808716176405
3698,2617530.9740657806
3699,57296.60823867225
3700,104689.70931487589
3701,7310.332072172188
3702,51126800.438536756
3703,11677352.43066255
3704,53214086736.37383
3705,512.8547272029588
3706,123282708.43351266
3707,18217.59992487089
3708,12943.764564601177
3709,7634141.607636208
3710,654874721.3704305
3711,12238925944270.693
3712,360498.35903925984
3713,3831803.8863472417
3714,29681.814378278403
3715,48160.97128348343
3716,13273.939865292763
3717,6230437.2045939015
3718,56608.059953703065
3719,4.13970938559331
3720,169340.34084358884
3721,285115.1806890934
3722,1596663.7069656956
3723,1745538.3357664684
3724,193856.6971382677
3725,2441996.286205053
3726,3399.1606695416576
3727,418794.3813912341
3728,3098347.561630822
3729,11266332.039909925
3730,23.633838426545154
3731,29194.268967395023
3732,1377.733514753236
3733,24274846.043548703
3734,557137465.0963823
3735,33168036295.690834
3736,13245.244645271887
3737,92802529.19284642
3738,4767133.144051747
3739,425549.31499029306
3740,4794210.589613015
3741,24630748.503667712
3742,1865384.1174989727
3743,333850.63257754163
3744,126166.74506209396
3745,36625359.80955897
3746,8822554.481834147
3747,3265359.030353861
3748,1596770.9204694717
3749,5392210.062187992
3750,514239.91604217654
3751,84764.19598185061
3752,4025.256198615218
3753,509063.17083159584
3754,17262144.939390607
3755,3510527793.3247766
3756,3489.00212045209
3757,436605.9674024197
3758,98904.57408074975
3759,17754261.69683072
3760,531580.2888466467
3761,4987438.701545094
3762,2437623.530448473
3763,67004.26655191484
3764,32815.46706149908
3765,2347865.323852999
3766,274803703.415959
3767,9301443.805369265
3768,5745.420699169553
3769,9608272.476382824
3770,27119.158072361322
3771,663518.1433551654
3772,50133.557798265465
3773,2.079072309575616e+25
3774,8826.475900608992
3775,756.9746917297917
3776,168668069.1898406
3777,276780.40103889926
3778,23540859.0160997
3779,31867952750.12261
3780,3547932.7166340416
3781,1228409.8819080468
3782,1505604.4146917881
3783,19192677.353858598
3784,217289.49314824285
3785,27633.424182265037
3786,20766.210200401103
3787,27678.844452477435
3788,67053822.172209896
3789,2506059.9970692825
3790,383665.3360922659
3791,1109311.8736023374
3792,234242.9341242157
3793,139275.01961951255
3794,66257118.72517754
3795,67691.23610087612
3796,128220621.65322655
3797,77745.22070646807
3798,439499.32112453587
3799,129507.25813926265
3800,8463.2491228768
3801,115586.64489937758
3802,225655.35668347988
3803,17029330128.028927
3804,71421.52285114588
3805,397.06528953176485
3806,1376179.8916404995
3807,136962815.1045344
3808,34657.39726464909
3809,7149.228561658272
3810,1132.2740072345757
3811,31781977846.342888
3812,48828.47863506611
3813,199694.51047744663
3814,221066.74429095822
3815,348587.4790950145
3816,1581.3070192659388
3817,2569148.384236572
3818,13992.167117158011
3819,330714.95856741
3820,974908.3804780536
3821,28027151.014946815
3822,5723237.25960871
3823,785028.8465784581
3824,140382516.1912621
3825,1540430165.750713
3826,17607757.18047323
3827,23291.556143948583
3828,446.523760645332
3829,79068.235416847
3830,21292436.170634862
3831,354162.2411818562
3832,380247.94392842613
3833,10726104.706464635
3834,44750.12940244625
3835,514961871.3697008
3836,12552.46805883454
3837,46753699.0390486
3838,180424.70300850304
3839,139842.39028420355
3840,12489.473266045954
3841,46651.47279481634
3842,1536283.61431107
3843,22837464.3443777
3844,5885926242.815109
3845,1210777.3491435256
3846,37855.34799054975
3847,59632507.07038665
3848,1993021.2878576908
3849,18938148437.827866
3850,8213.147009246331
3851,486.8175176471941
3852,2445.4018364720173
3853,1413066.6011910385
3854,3033880.506728558
3855,114811.94766644765
3856,489377.64191578433
3857,91455.27539002428
3858,6599307.37082771
3859,610647.4145004402
3860,47954110.98030328
3861,97555.13838112472
3862,18426230.848246004
3863,574371.785713497
3864,336526428.76747155
3865,3496.5767576904227
3866,7240931.190489669
3867,10927474.318843018
3868,131696.56376072235
3869,4541606.462696734
3870,371.9517277645858
3871,37160.05178187809
3872,2849.35414243063
3873,7299779.31428931
3874,5275394.56680425
3875,1164475.4430988028
3876,1729696.4021200622
3877,2533042.4732650286
3878,1190.0824980406167
3879,824316.5401286373
3880,69622369.7698856
3881,140080.92110498055
3882,12854.55435532067
3883,26.730457982758857
3884,4940751.489969518
3885,710160.2380465494
3886,8426185.567081228
3887,960012.8452971093
3888,6713.565479999288
3889,121577409.17483357
3890,98032.20753237675
